id,completion_date,group,user,job_id,tool,host,duration,queue_time,status,resources1,resources2,resources3,resources4,resources5
44498,16/07/2023 18:23:19,/proj/vm.evyatarc,evyatarc,6215621,vm_remote_job2,hl-xn137,13s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44499,16/07/2023 18:23:19,/proj/vm.evyatarc,evyatarc,6215615,vm_remote_job2,hl-xn134,14s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44500,16/07/2023 18:23:20,/proj/vm.evyatarc,evyatarc,6215617,vm_remote_job2,hl-xn134,15s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44501,16/07/2023 18:23:21,/proj/vm.evyatarc,evyatarc,6215489,vm_remote_job2,hl-xn137,2m37s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44502,16/07/2023 18:23:24,/proj/vm.evyatarc,evyatarc,6215631,vm_remote_job2,hl-xn134,15s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44503,16/07/2023 18:23:27,/proj/vm.evyatarc,evyatarc,6215635,vm_remote_job2,hl-xn126,12s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44504,16/07/2023 18:23:27,/proj/vm.evyatarc,evyatarc,6215633,vm_remote_job2,hl-xn137,13s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44505,16/07/2023 18:23:28,/proj/vm.evyatarc,evyatarc,6215637,vm_remote_job2,hl-xn137,12s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44506,16/07/2023 18:23:32,/proj/vm.evyatarc,evyatarc,6215639,vm_remote_job2,hl-xn137,13s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44507,16/07/2023 18:23:33,/proj/users.evyatarc,evyatarc,6215655,xrun,hl-xn137,8s,0s,Failed,CORES/1,RAM/512,,,
44508,16/07/2023 18:23:35,/proj/vm.evyatarc,evyatarc,6215643,vm_remote_job2,hl-xn134,13s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44509,16/07/2023 18:23:35,/proj/vm.evyatarc,evyatarc,6215645,vm_remote_job2,hl-xn137,13s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44510,16/07/2023 18:23:36,/proj/vm.evyatarc,evyatarc,6215649,vm_remote_job2,hl-xn137,13s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44511,16/07/2023 18:23:36,/proj/vm.evyatarc,evyatarc,6215641,vm_remote_job2,hl-xn134,15s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44512,16/07/2023 18:23:37,/proj/vm.evyatarc,evyatarc,6215647,vm_remote_job2,hl-xn134,14s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44513,16/07/2023 18:23:38,/proj/vm.evyatarc,evyatarc,6215651,vm_remote_job2,hl-xn134,14s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44514,16/07/2023 18:23:40,/proj/vm.evyatarc,evyatarc,6215660,vm_remote_job2,hl-xn126,13s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44515,16/07/2023 18:23:45,/proj/vm.evyatarc,evyatarc,6215662,vm_remote_job2,hl-xn134,14s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44516,16/07/2023 18:23:46,/proj/vm.evyatarc,evyatarc,6215664,vm_remote_job2,hl-xn134,15s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44517,16/07/2023 18:23:49,/proj/vm.evyatarc,evyatarc,6215666,vm_remote_job2,hl-xn137,14s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44518,16/07/2023 18:23:50,/proj/vm.evyatarc,evyatarc,6215674,vm_remote_job2,hl-xn137,13s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44519,16/07/2023 18:23:50,/proj/vm.evyatarc,evyatarc,6215670,vm_remote_job2,hl-xn137,14s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44520,16/07/2023 18:23:51,/proj/vm.evyatarc,evyatarc,6215672,vm_remote_job2,hl-xn137,15s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44521,16/07/2023 18:23:51,/proj/vm.evyatarc,evyatarc,6215668,vm_remote_job2,hl-xn137,16s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44522,16/07/2023 18:23:52,/proj/vm.evyatarc,evyatarc,6215678,vm_remote_job2,hl-xn126,12s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44523,16/07/2023 18:23:53,/proj/vm.evyatarc,evyatarc,6215676,vm_remote_job2,hl-xn134,15s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44524,16/07/2023 18:23:53,/proj/vm.evyatarc,evyatarc,6215680,vm_remote_job2,hl-xn134,12s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44525,16/07/2023 18:23:59,/proj/vm.evyatarc,evyatarc,6215682,vm_remote_job2,hl-xn134,14s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44526,16/07/2023 18:23:59,/proj/vm.evyatarc,evyatarc,6215503,vm_remote_job2,hl-xn137,2m16s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44527,16/07/2023 18:24:01,/proj/vm.evyatarc,evyatarc,6215686,vm_remote_job2,hl-xn137,12s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44528,16/07/2023 18:24:02,/proj/vm.evyatarc,evyatarc,6215684,vm_remote_job2,hl-xn134,16s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44529,16/07/2023 18:24:02,/proj/vm.evyatarc,evyatarc,6215499,vm_remote_job2,hl-xn121,2m48s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44530,16/07/2023 18:24:03,/proj/vm.evyatarc,evyatarc,6215690,vm_remote_job2,hl-xn137,13s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44531,16/07/2023 18:24:04,/proj/vm.evyatarc,evyatarc,6215694,vm_remote_job2,hl-xn137,13s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44532,16/07/2023 18:24:04,/proj/vm.evyatarc,evyatarc,6215688,vm_remote_job2,hl-xn137,14s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44533,16/07/2023 18:24:06,/proj/vm.evyatarc,evyatarc,6215692,vm_remote_job2,hl-xn137,15s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44534,16/07/2023 18:24:09,/proj/vm.evyatarc,evyatarc,6215703,vm_remote_job2,hl-xn137,12s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44535,16/07/2023 18:24:10,/proj/vm.evyatarc,evyatarc,6215699,vm_remote_job2,hl-xn134,14s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44536,16/07/2023 18:24:11,/proj/vm.evyatarc,evyatarc,6215701,vm_remote_job2,hl-xn134,15s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44537,16/07/2023 18:24:14,/proj/vm.evyatarc,evyatarc,6215707,vm_remote_job2,hl-xn137,12s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44538,16/07/2023 18:24:17,/proj/vm.evyatarc,evyatarc,6215709,vm_remote_job2,hl-xn134,15s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44539,16/07/2023 18:24:17,/proj/vm.evyatarc,evyatarc,6215505,vm_remote_job2,hl-xn134,2m26s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44540,16/07/2023 18:24:17,/proj/vm.evyatarc,evyatarc,6215715,vm_remote_job2,hl-xn137,13s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44541,16/07/2023 18:24:17,/proj/vm.moshez,moshez,6215375,vm_remote_job2,hl-xn124,10m49s,0s,Done,CORES/1,RAM/8000,,,
44542,16/07/2023 18:24:17,/proj/vm.evyatarc,evyatarc,6215713,vm_remote_job2,hl-xn137,13s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44543,16/07/2023 18:24:18,/proj/vm.evyatarc,evyatarc,6215717,vm_remote_job2,hl-xn137,14s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44544,16/07/2023 18:24:20,/proj/vm.evyatarc,evyatarc,6215721,vm_remote_job2,hl-xn137,14s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44545,16/07/2023 18:24:22,/proj/vm.evyatarc,evyatarc,6215723,vm_remote_job2,hl-xn137,13s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44546,16/07/2023 18:24:23,/proj/vm.evyatarc,evyatarc,6215591,vm_remote_job2,hl-xn124,1m33s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44547,16/07/2023 18:24:24,/proj/vm.evyatarc,evyatarc,6215577,vm_remote_job2,hl-xn126,1m42s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44548,16/07/2023 18:24:25,/proj/vm.evyatarc,evyatarc,6215711,vm_remote_job2,hl-xn121,22s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44549,16/07/2023 18:24:26,/proj/vm.evyatarc,evyatarc,6215727,vm_remote_job2,hl-xn137,13s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44550,16/07/2023 18:24:27,/proj/vm.evyatarc,evyatarc,6215725,vm_remote_job2,hl-xn134,15s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44551,16/07/2023 18:24:29,/proj/vm.evyatarc,evyatarc,6215735,vm_remote_job2,hl-xn134,12s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44552,16/07/2023 18:24:31,/proj/vm.evyatarc,evyatarc,6215729,vm_remote_job2,hl-xn134,14s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44553,16/07/2023 18:24:32,/proj/vm.evyatarc,evyatarc,6215739,vm_remote_job2,hl-xn137,14s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44554,16/07/2023 18:24:32,/proj/vm.evyatarc,evyatarc,6215531,vm_remote_job2,hl-xn134,2m26s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44555,16/07/2023 18:24:33,/proj/vm.evyatarc,evyatarc,6215737,vm_remote_job2,hl-xn137,15s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44556,16/07/2023 18:24:33,/proj/vm.evyatarc,evyatarc,6215745,vm_remote_job2,hl-xn137,13s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44557,16/07/2023 18:24:34,/proj/vm.evyatarc,evyatarc,6215741,vm_remote_job2,hl-xn137,14s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44558,16/07/2023 18:24:35,/proj/vm.ofirf,ofirf,6213682,vm_remote_job2,hl-xn134,1h40m,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44559,16/07/2023 18:24:36,/proj/vm.evyatarc,evyatarc,6215747,vm_remote_job2,hl-xn137,14s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44560,16/07/2023 18:24:38,/proj/vm.evyatarc,evyatarc,6215751,vm_remote_job2,hl-xn121,13s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44561,16/07/2023 18:24:39,/proj/vm.evyatarc,evyatarc,6215755,vm_remote_job2,hl-xn134,12s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44562,16/07/2023 18:24:39,/proj/vm.yasmineh,yasmineh,6215405,vm_remote_job2,hl-xn121,9m11s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44563,16/07/2023 18:24:42,/proj/vm.evyatarc,evyatarc,6215757,vm_remote_job2,hl-xn137,13s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44564,16/07/2023 18:24:47,/proj/vm.evyatarc,evyatarc,6215759,vm_remote_job2,hl-xn134,14s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44565,16/07/2023 18:24:47,/proj/vm.yasmineh,yasmineh,6214144,vm_remote_job2,hl-xn134,53m51s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44566,16/07/2023 18:24:49,/proj/vm.evyatarc,evyatarc,6215761,vm_remote_job2,hl-xn137,15s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44567,16/07/2023 18:24:49,/proj/vm.evyatarc,evyatarc,6215769,vm_remote_job2,hl-xn137,13s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44568,16/07/2023 18:24:49,/proj/vm.evyatarc,evyatarc,6215763,vm_remote_job2,hl-xn134,14s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44569,16/07/2023 18:24:50,/proj/vm.evyatarc,evyatarc,6215767,vm_remote_job2,hl-xn134,14s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44570,16/07/2023 18:24:50,/proj/vm.evyatarc,evyatarc,6215553,vm_remote_job2,hl-xn134,2m30s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44571,16/07/2023 18:24:51,/proj/vm.evyatarc,evyatarc,6215771,vm_remote_job2,hl-xn137,14s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44572,16/07/2023 18:24:53,/proj/vm.evyatarc,evyatarc,6215777,vm_remote_job2,hl-xn134,14s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44573,16/07/2023 18:24:54,/proj/vm.evyatarc,evyatarc,6215775,vm_remote_job2,hl-xn121,15s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44574,16/07/2023 18:24:54,/proj/vm.evyatarc,evyatarc,6215773,vm_remote_job2,hl-xn121,15s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44575,16/07/2023 18:24:56,/proj/vm.yasmineh,yasmineh,6213938,vm_remote_job2,hl-xn137,1h20m,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44576,16/07/2023 18:24:56,/proj/vm.evyatarc,evyatarc,6215781,vm_remote_job2,hl-xn137,14s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44577,16/07/2023 18:24:59,/proj/vm.moshez,moshez,6215603,vm_remote_job2,hl-xn127,2m03s,0s,Done,CORES/1,RAM/128,,,
44578,16/07/2023 18:25:00,/proj/vm.evyatarc,evyatarc,6215783,vm_remote_job2,hl-xn134,13s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44579,16/07/2023 18:25:03,/proj/vm.evyatarc,evyatarc,6215790,vm_remote_job2,hl-xn134,14s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44580,16/07/2023 18:25:04,/proj/vm.evyatarc,evyatarc,6215794,vm_remote_job2,hl-xn134,13s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44581,16/07/2023 18:25:05,/proj/vm.evyatarc,evyatarc,6215800,vm_remote_job2,hl-xn134,13s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44582,16/07/2023 18:25:05,/proj/vm.evyatarc,evyatarc,6215798,vm_remote_job2,hl-xn137,14s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44583,16/07/2023 18:25:06,/proj/vm.evyatarc,evyatarc,6215808,vm_remote_job2,hl-xn121,12s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44584,16/07/2023 18:25:06,/proj/vm.evyatarc,evyatarc,6215804,vm_remote_job2,hl-xn134,12s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44585,16/07/2023 18:25:07,/proj/vm.evyatarc,evyatarc,6215796,vm_remote_job2,hl-xn137,16s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44586,16/07/2023 18:25:09,/proj/vm.evyatarc,evyatarc,6215806,vm_remote_job2,hl-xn121,15s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44587,16/07/2023 18:25:09,/proj/vm.evyatarc,evyatarc,6215810,vm_remote_job2,hl-xn137,13s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44588,16/07/2023 18:25:17,/proj/vm.yasmineh,yasmineh,6215187,vm_remote_job2,hl-xn124,20m13s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44589,16/07/2023 18:25:17,/proj/vm.evyatarc,evyatarc,6215816,vm_remote_job2,hl-xn134,14s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44590,16/07/2023 18:25:18,/proj/vm.yasmineh,yasmineh,6215403,vm_remote_job2,hl-xn127,9m59s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44591,16/07/2023 18:25:18,/proj/vm.evyatarc,evyatarc,6215818,vm_remote_job2,hl-xn134,14s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44592,16/07/2023 18:25:21,/proj/vm.evyatarc,evyatarc,6215820,vm_remote_job2,hl-xn134,16s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44593,16/07/2023 18:25:21,/proj/vm.evyatarc,evyatarc,6215828,vm_remote_job2,hl-xn137,12s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44594,16/07/2023 18:25:22,/proj/vm.evyatarc,evyatarc,6215607,vm_remote_job2,hl-xn134,2m25s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44595,16/07/2023 18:25:23,/proj/vm.evyatarc,evyatarc,6215814,vm_remote_job2,hl-xn127,22s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44596,16/07/2023 18:25:24,/proj/vm.evyatarc,evyatarc,6215830,vm_remote_job2,hl-xn137,14s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44597,16/07/2023 18:25:25,/proj/vm.evyatarc,evyatarc,6215826,vm_remote_job2,hl-xn121,16s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44598,16/07/2023 18:25:25,/proj/users.netaneld,netaneld,6215842,xrun,hl-xn134,5s,0s,Failed,CORES/1,RAM/10000,,,
44599,16/07/2023 18:25:25,/proj/vm.evyatarc,evyatarc,6215824,vm_remote_job2,hl-xn134,17s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44600,16/07/2023 18:25:25,/proj/vm.evyatarc,evyatarc,6215832,vm_remote_job2,hl-xn134,15s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44601,16/07/2023 18:25:25,/proj/vm.evyatarc,evyatarc,6215822,vm_remote_job2,hl-xn121,19s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44602,16/07/2023 18:25:29,/proj/vm.evyatarc,evyatarc,6215613,vm_remote_job2,hl-xn137,2m27s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44603,16/07/2023 18:25:33,/proj/vm.evyatarc,evyatarc,6215840,vm_remote_job2,hl-xn127,14s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44604,16/07/2023 18:25:35,/proj/vm.evyatarc,evyatarc,6215849,vm_remote_job2,hl-xn134,14s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44605,16/07/2023 18:25:35,/proj/vm.evyatarc,evyatarc,6215855,vm_remote_job2,hl-xn134,12s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44606,16/07/2023 18:25:36,/proj/vm.evyatarc,evyatarc,6215847,vm_remote_job2,hl-xn134,15s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44607,16/07/2023 18:25:38,/proj/vm.evyatarc,evyatarc,6215859,vm_remote_job2,hl-xn121,13s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44608,16/07/2023 18:25:39,/proj/vm.evyatarc,evyatarc,6215863,vm_remote_job2,hl-xn134,13s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44609,16/07/2023 18:25:39,/proj/vm.evyatarc,evyatarc,6215861,vm_remote_job2,hl-xn121,14s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44610,16/07/2023 18:25:39,/proj/vm.evyatarc,evyatarc,6215857,vm_remote_job2,hl-xn137,15s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44611,16/07/2023 18:25:41,/proj/vm.evyatarc,evyatarc,6215866,vm_remote_job2,hl-xn134,14s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44612,16/07/2023 18:25:41,/proj/vm.evyatarc,evyatarc,6215868,vm_remote_job2,hl-xn134,14s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44613,16/07/2023 18:25:46,/proj/vm.evyatarc,evyatarc,6215743,vm_remote_job2,hl-xn134,1m26s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44614,16/07/2023 18:25:47,/proj/vm.moshez,moshez,6215369,vm_remote_job2,hl-xn126,12m43s,0s,Done,CORES/1,RAM/10000,,,
44615,16/07/2023 18:25:47,/proj/vm.evyatarc,evyatarc,6215872,vm_remote_job2,hl-xn127,14s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44616,16/07/2023 18:25:50,/proj/vm.evyatarc,evyatarc,6215874,vm_remote_job2,hl-xn134,15s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44617,16/07/2023 18:25:51,/proj/vm.evyatarc,evyatarc,6215876,vm_remote_job2,hl-xn134,15s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44618,16/07/2023 18:25:52,/proj/vm.evyatarc,evyatarc,6215880,vm_remote_job2,hl-xn134,14s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44619,16/07/2023 18:25:52,/proj/vm.yasmineh,yasmineh,6215812,vm_remote_job2,hl-xn137,56s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44620,16/07/2023 18:25:53,/proj/vm.evyatarc,evyatarc,6215653,vm_remote_job2,hl-xn134,2m28s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44621,16/07/2023 18:25:54,/proj/vm.evyatarc,evyatarc,6215882,vm_remote_job2,hl-xn121,15s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44622,16/07/2023 18:25:55,/proj/vm.evyatarc,evyatarc,6215878,vm_remote_job2,hl-xn121,17s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44623,16/07/2023 18:25:55,/proj/vm.evyatarc,evyatarc,6215884,vm_remote_job2,hl-xn134,14s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44624,16/07/2023 18:25:55,/proj/vm.evyatarc,evyatarc,6215886,vm_remote_job2,hl-xn134,13s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44625,16/07/2023 18:25:56,/proj/vm.evyatarc,evyatarc,6215888,vm_remote_job2,hl-xn137,14s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44626,16/07/2023 18:25:59,/proj/vm.evyatarc,evyatarc,6215890,vm_remote_job2,hl-xn134,14s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44627,16/07/2023 18:26:01,/proj/vm.evyatarc,evyatarc,6215898,vm_remote_job2,hl-xn126,14s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44628,16/07/2023 18:26:05,/proj/vm.evyatarc,evyatarc,6215900,vm_remote_job2,hl-xn134,14s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44629,16/07/2023 18:26:07,/proj/vm.evyatarc,evyatarc,6215908,vm_remote_job2,hl-xn121,12s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44630,16/07/2023 18:26:08,/proj/vm.evyatarc,evyatarc,6215906,vm_remote_job2,hl-xn121,13s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44631,16/07/2023 18:26:08,/proj/vm.evyatarc,evyatarc,6215802,vm_remote_job2,hl-xn137,1m15s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44632,16/07/2023 18:26:09,/proj/vm.evyatarc,evyatarc,6215904,vm_remote_job2,hl-xn134,15s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44633,16/07/2023 18:26:11,/proj/vm.evyatarc,evyatarc,6215914,vm_remote_job2,hl-xn134,13s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44634,16/07/2023 18:26:13,/proj/vm.evyatarc,evyatarc,6215916,vm_remote_job2,hl-xn137,14s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44635,16/07/2023 18:26:13,/proj/vm.evyatarc,evyatarc,6215912,vm_remote_job2,hl-xn137,15s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44636,16/07/2023 18:26:13,/proj/vm.evyatarc,evyatarc,6215918,vm_remote_job2,hl-xn134,14s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44637,16/07/2023 18:26:13,/proj/vm.evyatarc,evyatarc,6215753,vm_remote_job2,hl-xn124,1m47s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44638,16/07/2023 18:26:16,/proj/vm.evyatarc,evyatarc,6215922,vm_remote_job2,hl-xn134,14s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44639,16/07/2023 18:26:16,/proj/vm.evyatarc,evyatarc,6215920,vm_remote_job2,hl-xn126,14s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44640,16/07/2023 18:26:20,/proj/vm.evyatarc,evyatarc,6215924,vm_remote_job2,hl-xn134,15s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44641,16/07/2023 18:26:24,/proj/vm.evyatarc,evyatarc,6215926,vm_remote_job2,hl-xn121,17s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44642,16/07/2023 18:26:24,/proj/vm.evyatarc,evyatarc,6215928,vm_remote_job2,hl-xn121,16s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
44643,16/07/2023 18:26:24,/proj/vm.netaneld,netaneld,6213280,vm_remote_job2,hl-xn137,2h38m,0s,Failed,CORES/1,RAM/10000,License:Xcelium_Single_Core#1,,
44644,16/07/2023 18:26:26,/proj/vm.evyatarc,evyatarc,6215932,vm_remote_job2,hl-xn137,13s,0s,Done,CORES/1,RAM/4000,License:Xcelium_Single_Core#1,,
